AccountID,CustomerID,ProductID,OpenDate
A0014427,C04742,P203,2025-05-12
A0014428,C04743,P004,2022-06-06
A0014429,C04743,P102,2024-04-10
A0014430,C04743,P202,2022-11-16
A0014431,C04744,P006,2020-03-09
A0014432,C04744,P202,2020-12-07
A0014433,C04745,P001,2022-08-29
A0014434,C04745,P001,2022-09-30
A0014435,C04745,P104,2024-01-29
A0014436,C04745,P202,2023-02-28
A0014437,C04745,P203,2023-07-15
A0014438,C04746,P007,2025-01-05
A0014439,C04746,P202,2025-09-24
A0014440,C04747,P002,2023-02-22
A0014441,C04747,P202,2023-07-22
A0014442,C04748,P004,2022-03-06
A0014443,C04748,P202,2022-10-27
A0014444,C04749,P004,2025-04-04
A0014445,C04749,P203,2025-05-18
A0014446,C04750,P003,2022-11-01
A0014447,C04750,P203,2023-01-20
A0014448,C04751,P002,2020-06-17
A0014449,C04751,P202,2020-09-22
A0014450,C04751,P301,2022-01-24
A0014451,C04752,P003,2023-10-27
A0014452,C04752,P203,2024-01-21
A0014453,C04753,P007,2023-02-28
A0014454,C04753,P203,2023-06-14
A0014455,C04754,P006,2020-10-26
A0014456,C04754,P201,2021-08-22
A0014457,C04755,P002,2022-11-04
A0014458,C04755,P203,2023-06-12
A0014459,C04756,P004,2022-01-01
A0014460,C04756,P203,2022-07-07
A0014461,C04757,P007,2023-03-08
A0014462,C04757,P203,2023-10-21
A0014463,C04758,P006,2024-09-27
A0014464,C04758,P202,2024-08-19
A0014465,C04759,P001,2021-04-22
A0014466,C04759,P003,2021-03-05
A0014467,C04759,P006,2021-03-06
A0014468,C04759,P204,2021-04-28
A0014469,C04759,P206,2021-06-05
A0014470,C04759,P204,2021-10-14
A0014471,C04759,P302,2022-11-12
A0014472,C04760,P002,2024-10-02
A0014473,C04760,P202,2024-09-27
A0014474,C04761,P001,2024-11-27
A0014475,C04761,P201,2025-09-01
A0014476,C04762,P004,2023-12-18
A0014477,C04762,P202,2024-05-25
A0014478,C04763,P002,2023-07-27
A0014479,C04763,P104,2024-07-31
A0014480,C04763,P203,2023-09-19
A0014481,C04764,P001,2023-07-06
A0014482,C04764,P006,2023-08-19
A0014483,C04764,P001,2023-08-11
A0014484,C04764,P105,2024-03-29
A0014485,C04764,P206,2024-01-01
A0014486,C04764,P204,2024-01-02
A0014487,C04764,P206,2024-06-24
A0014488,C04764,P301,2024-05-10
A0014489,C04765,P002,2021-01-20
A0014490,C04765,P202,2021-05-21
A0014491,C04766,P002,2020-08-23
A0014492,C04766,P203,2020-11-21
A0014493,C04767,P007,2021-12-05
A0014494,C04767,P202,2022-03-09
A0014495,C04768,P007,2024-06-25
A0014496,C04768,P202,2024-08-11
A0014497,C04769,P005,2025-06-25
A0014498,C04769,P203,2025-08-23
A0014499,C04770,P003,2020-02-18
A0014500,C04770,P004,2020-03-30
A0014501,C04770,P204,2020-08-06
A0014502,C04770,P203,2020-07-06
A0014503,C04771,P003,2021-08-27
A0014504,C04771,P104,2021-10-20
A0014505,C04771,P202,2022-04-15
A0014506,C04772,P007,2021-10-03
A0014507,C04772,P201,2021-10-12
A0014508,C04773,P004,2025-03-25
A0014509,C04773,P203,2025-05-01
A0014510,C04774,P006,2021-06-02
A0014511,C04774,P005,2021-06-11
A0014512,C04774,P203,2021-10-01
A0014513,C04774,P202,2022-03-13
A0014514,C04775,P003,2023-01-15
A0014515,C04775,P004,2022-11-24
A0014516,C04775,P106,2024-06-25
A0014517,C04775,P202,2023-04-30
A0014518,C04775,P202,2022-12-23
A0014519,C04776,P007,2022-09-14
A0014520,C04776,P203,2022-11-12
A0014521,C04777,P005,2023-11-10
A0014522,C04777,P202,2024-08-27
A0014523,C04778,P001,2020-05-12
A0014524,C04778,P003,2020-05-12
A0014525,C04778,P001,2020-06-18
A0014526,C04778,P204,2020-08-17
A0014527,C04778,P206,2020-07-07
A0014528,C04778,P206,2020-11-17
A0014529,C04778,P305,2020-07-19
A0014530,C04779,P007,2020-03-18
A0014531,C04779,P201,2021-01-16
A0014532,C04779,P303,2021-06-24
A0014533,C04780,P002,2020-11-13
A0014534,C04780,P007,2020-10-25
A0014535,C04780,P002,2020-11-17
A0014536,C04780,P206,2021-05-15
A0014537,C04780,P206,2021-03-12
A0014538,C04780,P204,2021-01-22
A0014539,C04780,P302,2022-11-19
A0014540,C04781,P002,2022-09-26
A0014541,C04781,P203,2023-05-10
A0014542,C04782,P004,2021-11-07
A0014543,C04782,P201,2021-11-23
A0014544,C04783,P006,2022-08-30
A0014545,C04783,P201,2023-07-03
A0014546,C04784,P004,2023-07-11
A0014547,C04784,P006,2023-06-08
A0014548,C04784,P101,2023-07-13
A0014549,C04784,P202,2023-08-26
A0014550,C04784,P203,2024-01-12
A0014551,C04785,P001,2023-03-14
A0014552,C04785,P202,2023-10-21
A0014553,C04786,P002,2022-03-12
A0014554,C04786,P203,2022-11-04
A0014555,C04787,P007,2024-05-10
A0014556,C04787,P006,2024-06-15
A0014557,C04787,P103,2026-03-20
A0014558,C04787,P203,2024-10-06
A0014559,C04787,P202,2024-06-02
A0014560,C04787,P303,2024-08-27
A0014561,C04788,P005,2021-12-06
A0014562,C04788,P201,2022-10-19
A0014563,C04789,P004,2020-08-21
A0014564,C04789,P203,2021-01-17
A0014565,C04790,P002,2025-03-31
A0014566,C04790,P202,2025-08-27
A0014567,C04791,P001,2020-01-25
A0014568,C04791,P003,2020-02-05
A0014569,C04791,P105,2020-04-03
A0014570,C04791,P204,2020-05-12
A0014571,C04791,P203,2020-12-17
A0014572,C04792,P003,2022-03-11
A0014573,C04792,P003,2022-02-18
A0014574,C04792,P202,2022-10-15
A0014575,C04792,P202,2022-09-03
A0014576,C04793,P007,2024-03-24
A0014577,C04793,P102,2025-10-06
A0014578,C04793,P203,2025-03-05
A0014579,C04794,P004,2020-12-21
A0014580,C04794,P201,2021-02-24
A0014581,C04795,P004,2021-01-27
A0014582,C04795,P201,2021-05-18
A0014583,C04796,P007,2020-01-31
A0014584,C04796,P006,2020-02-27
A0014585,C04796,P001,2020-02-25
A0014586,C04796,P101,2020-03-28
A0014587,C04796,P204,2020-06-20
A0014588,C04796,P204,2020-04-04
A0014589,C04796,P206,2020-07-11
A0014590,C04796,P304,2021-02-08
A0014591,C04797,P003,2024-08-08
A0014592,C04797,P203,2025-04-11
A0014593,C04798,P002,2025-09-07
A0014594,C04798,P203,2025-09-03
A0014595,C04799,P005,2021-05-26
A0014596,C04799,P106,2022-01-15
A0014597,C04799,P203,2021-05-17
A0014598,C04799,P303,2023-01-19
A0014599,C04800,P002,2020-04-18
A0014600,C04800,P003,2020-06-03
A0014601,C04800,P203,2020-07-23
A0014602,C04800,P204,2020-11-26
A0014603,C04801,P006,2021-03-28
A0014604,C04801,P006,2021-04-06
A0014605,C04801,P101,2022-06-20
A0014606,C04801,P204,2021-11-10
A0014607,C04801,P202,2021-04-01
A0014608,C04801,P305,2022-10-08
A0014609,C04802,P002,2023-05-20
A0014610,C04802,P104,2024-11-12
A0014611,C04802,P201,2023-09-04
A0014612,C04803,P007,2023-11-10
A0014613,C04803,P202,2023-12-07
A0014614,C04804,P001,2020-02-24
A0014615,C04804,P101,2021-03-30
A0014616,C04804,P203,2020-11-11
A0014617,C04805,P005,2021-08-21
A0014618,C04805,P007,2021-09-23
A0014619,C04805,P204,2022-02-27
A0014620,C04805,P202,2022-01-24
A0014621,C04805,P303,2022-04-26
A0014622,C04806,P006,2022-04-07
A0014623,C04806,P203,2022-10-24
A0014624,C04807,P004,2021-10-10
A0014625,C04807,P002,2021-08-26
A0014626,C04807,P106,2022-01-11
A0014627,C04807,P203,2022-01-28
A0014628,C04807,P203,2022-06-27
A0014629,C04808,P005,2025-05-26
A0014630,C04808,P203,2026-02-07
A0014631,C04809,P001,2020-07-07
A0014632,C04809,P201,2021-02-19
A0014633,C04810,P007,2020-09-09
A0014634,C04810,P007,2020-08-12
A0014635,C04810,P006,2020-08-21
A0014636,C04810,P006,2020-09-20
A0014637,C04810,P106,2022-05-11
A0014638,C04810,P204,2021-04-14
A0014639,C04810,P206,2020-09-13
A0014640,C04810,P205,2020-11-16
A0014641,C04810,P301,2021-12-08
A0014642,C04811,P007,2023-06-29
A0014643,C04811,P201,2023-11-04
A0014644,C04812,P007,2020-04-10
A0014645,C04812,P102,2020-10-10
A0014646,C04812,P203,2020-07-04
A0014647,C04813,P005,2024-06-30
A0014648,C04813,P201,2024-05-23
A0014649,C04814,P004,2024-03-21
A0014650,C04814,P102,2026-03-02
A0014651,C04814,P201,2024-03-06
A0014652,C04815,P006,2022-01-19
A0014653,C04815,P201,2022-02-10
A0014654,C04816,P005,2024-01-19
A0014655,C04816,P004,2024-02-16
A0014656,C04816,P202,2024-01-10
A0014657,C04816,P203,2024-07-01
A0014658,C04817,P002,2022-12-11
A0014659,C04817,P103,2023-10-18
A0014660,C04817,P201,2023-09-29
A0014661,C04818,P002,2020-07-22
A0014662,C04818,P101,2021-12-29
A0014663,C04818,P201,2020-06-22
A0014664,C04819,P001,2021-01-27
A0014665,C04819,P201,2021-02-09
A0014666,C04820,P001,2024-02-05
A0014667,C04820,P201,2024-04-22
A0014668,C04821,P005,2022-07-06
A0014669,C04821,P101,2024-03-12
A0014670,C04821,P201,2022-09-19
A0014671,C04822,P005,2024-12-23
A0014672,C04822,P202,2025-11-13
A0014673,C04823,P004,2022-08-27
A0014674,C04823,P105,2022-10-15
A0014675,C04823,P202,2023-01-08
A0014676,C04824,P001,2020-07-17
A0014677,C04824,P102,2022-04-23
A0014678,C04824,P203,2021-04-03
A0014679,C04825,P005,2023-03-05
A0014680,C04825,P001,2023-03-31
A0014681,C04825,P105,2023-04-25
A0014682,C04825,P202,2023-08-05
A0014683,C04825,P202,2023-06-23
A0014684,C04826,P001,2021-07-18
A0014685,C04826,P002,2021-08-07
A0014686,C04826,P204,2022-04-16
A0014687,C04826,P202,2021-11-26
A0014688,C04827,P004,2025-09-13
A0014689,C04827,P202,2026-05-02
A0014690,C04828,P001,2020-12-21
A0014691,C04828,P004,2021-01-07
A0014692,C04828,P202,2021-08-13
A0014693,C04828,P202,2021-02-02
A0014694,C04828,P303,2021-06-20
A0014695,C04829,P003,2023-07-02
A0014696,C04829,P202,2023-09-06
A0014697,C04830,P003,2025-09-02
A0014698,C04830,P202,2026-05-23
A0014699,C04831,P004,2025-01-18
A0014700,C04831,P002,2025-01-18
A0014701,C04831,P101,2026-08-28
A0014702,C04831,P203,2026-01-04
A0014703,C04831,P203,2025-10-07
A0014704,C04832,P006,2020-06-03
A0014705,C04832,P202,2021-01-20
A0014706,C04833,P002,2024-09-01
A0014707,C04833,P005,2024-09-10
A0014708,C04833,P204,2025-05-03
A0014709,C04833,P202,2025-06-22
A0014710,C04833,P305,2025-05-22
A0014711,C04834,P005,2020-06-16
A0014712,C04834,P202,2020-07-04
A0014713,C04835,P006,2020-11-17
A0014714,C04835,P201,2021-07-18
A0014715,C04836,P004,2020-10-06
A0014716,C04836,P201,2020-09-14
A0014717,C04837,P004,2022-10-27
A0014718,C04837,P005,2022-11-29
A0014719,C04837,P005,2022-11-03
A0014720,C04837,P002,2022-11-22
A0014721,C04837,P204,2022-11-21
A0014722,C04837,P204,2023-06-18
A0014723,C04837,P206,2022-11-02
A0014724,C04837,P305,2023-12-25
A0014725,C04838,P003,2022-09-19
A0014726,C04838,P202,2023-02-12
A0014727,C04839,P002,2021-12-23
A0014728,C04839,P202,2022-01-10
A0014729,C04840,P005,2024-12-24
A0014730,C04840,P202,2025-03-06
A0014731,C04841,P007,2021-02-05
A0014732,C04841,P005,2021-02-21
A0014733,C04841,P007,2021-01-27
A0014734,C04841,P205,2021-08-30
A0014735,C04841,P204,2021-07-30
A0014736,C04841,P205,2021-08-02
A0014737,C04842,P001,2022-09-27
A0014738,C04842,P103,2023-11-17
A0014739,C04842,P201,2022-10-17
A0014740,C04843,P007,2022-05-14
A0014741,C04843,P003,2022-04-21
A0014742,C04843,P005,2022-05-11
A0014743,C04843,P106,2023-04-24
A0014744,C04843,P206,2022-09-23
A0014745,C04843,P205,2022-11-13
A0014746,C04843,P204,2023-04-02
A0014747,C04843,P301,2023-02-26
A0014748,C04844,P005,2021-02-16
A0014749,C04844,P202,2022-01-20
A0014750,C04845,P006,2024-02-05
A0014751,C04845,P202,2024-01-14
A0014752,C04846,P001,2024-12-06
A0014753,C04846,P105,2026-04-23
A0014754,C04846,P203,2025-03-24
A0014755,C04847,P005,2024-05-23
A0014756,C04847,P101,2025-02-14
A0014757,C04847,P201,2025-01-01
A0014758,C04848,P005,2024-04-11
A0014759,C04848,P203,2024-05-12
A0014760,C04849,P006,2021-01-29
A0014761,C04849,P203,2021-09-09
A0014762,C04849,P301,2022-03-02
A0014763,C04850,P007,2024-08-06
A0014764,C04850,P102,2025-02-03
A0014765,C04850,P201,2025-05-12
A0014766,C04851,P001,2024-01-02
A0014767,C04851,P203,2024-11-02
A0014768,C04852,P007,2025-07-19
A0014769,C04852,P203,2026-03-31
A0014770,C04853,P002,2024-09-09
A0014771,C04853,P203,2025-07-30
A0014772,C04854,P007,2022-12-16
A0014773,C04854,P105,2024-02-06
A0014774,C04854,P201,2022-11-08
A0014775,C04855,P007,2021-07-09
A0014776,C04855,P201,2021-10-02
A0014777,C04856,P006,2024-05-01
A0014778,C04856,P202,2024-08-13
A0014779,C04857,P003,2020-10-24
A0014780,C04857,P102,2022-10-20
A0014781,C04857,P201,2021-08-27
A0014782,C04858,P002,2024-07-26
A0014783,C04858,P001,2024-08-12
A0014784,C04858,P004,2024-08-17
A0014785,C04858,P206,2024-11-13
A0014786,C04858,P206,2024-08-31
A0014787,C04858,P204,2024-12-28
A0014788,C04858,P305,2025-06-10
A0014789,C04859,P001,2020-07-25
A0014790,C04859,P201,2021-05-10
A0014791,C04860,P001,2024-05-16
A0014792,C04860,P201,2025-01-09
A0014793,C04861,P004,2025-07-08
A0014794,C04861,P203,2026-04-25
A0014795,C04862,P004,2022-05-14
A0014796,C04862,P106,2024-05-26
A0014797,C04862,P201,2022-12-09
A0014798,C04863,P004,2020-07-06
A0014799,C04863,P203,2020-09-20
A0014800,C04864,P006,2022-11-24
A0014801,C04864,P201,2023-04-07
A0014802,C04865,P004,2024-10-21
A0014803,C04865,P007,2024-11-24
A0014804,C04865,P101,2025-03-30
A0014805,C04865,P203,2024-11-28
A0014806,C04865,P202,2025-10-03
A0014807,C04866,P007,2025-01-19
A0014808,C04866,P004,2025-01-09
A0014809,C04866,P203,2025-06-29
A0014810,C04866,P202,2025-03-21
A0014811,C04866,P302,2027-02-22
A0014812,C04867,P001,2023-09-29
A0014813,C04867,P003,2023-08-20
A0014814,C04867,P202,2023-10-21
A0014815,C04867,P204,2023-10-20
A0014816,C04868,P004,2025-10-11
A0014817,C04868,P203,2026-07-05
A0014818,C04869,P001,2020-05-14
A0014819,C04869,P201,2021-04-15
A0014820,C04870,P005,2025-06-22
A0014821,C04870,P201,2025-08-26
A0014822,C04871,P002,2023-03-28
A0014823,C04871,P201,2023-05-12
A0014824,C04872,P002,2023-05-19
A0014825,C04872,P201,2023-12-24
A0014826,C04873,P005,2025-05-29
A0014827,C04873,P202,2025-06-12
A0014828,C04874,P006,2022-05-23
A0014829,C04874,P203,2023-02-11
A0014830,C04875,P003,2025-02-07
A0014831,C04875,P202,2025-03-03
A0014832,C04875,P302,2027-02-11
A0014833,C04876,P002,2022-10-11
A0014834,C04876,P203,2023-05-02
A0014835,C04877,P004,2025-08-28
A0014836,C04877,P203,2026-02-16
A0014837,C04878,P005,2020-03-30
A0014838,C04878,P202,2020-05-02
A0014839,C04879,P005,2020-07-23
A0014840,C04879,P203,2021-04-06
A0014841,C04880,P004,2023-05-06
A0014842,C04880,P203,2023-07-31
A0014843,C04881,P002,2022-05-24
A0014844,C04881,P001,2022-05-20
A0014845,C04881,P204,2022-08-09
A0014846,C04881,P203,2023-04-10
A0014847,C04882,P007,2023-10-22
A0014848,C04882,P203,2023-10-18
A0014849,C04883,P001,2021-10-24
A0014850,C04883,P201,2022-06-30
A0014851,C04884,P005,2020-11-13
A0014852,C04884,P203,2020-12-25
A0014853,C04885,P005,2023-12-06
A0014854,C04885,P202,2024-03-24
A0014855,C04886,P007,2020-10-14
A0014856,C04886,P201,2020-09-21
A0014857,C04887,P006,2021-09-16
A0014858,C04887,P104,2023-02-18
A0014859,C04887,P203,2021-11-02
A0014860,C04888,P006,2024-11-15
A0014861,C04888,P201,2025-04-16
A0014862,C04889,P005,2021-07-28
A0014863,C04889,P203,2022-04-22
A0014864,C04890,P005,2022-03-09
A0014865,C04890,P004,2022-02-23
A0014866,C04890,P104,2022-10-12
A0014867,C04890,P204,2022-12-21
A0014868,C04890,P202,2022-07-21
A0014869,C04891,P006,2023-06-07
A0014870,C04891,P203,2024-03-12
A0014871,C04892,P005,2021-04-10
A0014872,C04892,P203,2021-07-19
A0014873,C04893,P006,2025-03-19
A0014874,C04893,P003,2025-05-11
A0014875,C04893,P101,2025-04-22
A0014876,C04893,P204,2026-01-01
A0014877,C04893,P202,2025-10-08
A0014878,C04894,P003,2021-08-07
A0014879,C04894,P005,2021-07-24
A0014880,C04894,P102,2021-08-28
A0014881,C04894,P202,2022-01-18
A0014882,C04894,P202,2021-10-27
A0014883,C04895,P004,2025-01-18
A0014884,C04895,P202,2025-03-12
A0014885,C04896,P001,2023-05-24
A0014886,C04896,P004,2023-05-20
A0014887,C04896,P104,2025-03-13
A0014888,C04896,P203,2024-03-12
A0014889,C04896,P203,2023-09-02
A0014890,C04897,P005,2021-04-26
A0014891,C04897,P203,2022-02-26
A0014892,C04898,P004,2021-10-30
A0014893,C04898,P201,2022-08-30
A0014894,C04899,P002,2023-08-03
A0014895,C04899,P203,2023-09-26
A0014896,C04900,P006,2023-10-28
A0014897,C04900,P005,2023-12-07
A0014898,C04900,P204,2024-02-08
A0014899,C04900,P203,2024-02-27
A0014900,C04901,P005,2024-08-26
A0014901,C04901,P201,2025-01-24
A0014902,C04902,P004,2025-04-14
A0014903,C04902,P006,2025-04-16
A0014904,C04902,P003,2025-04-23
A0014905,C04902,P105,2027-03-26
A0014906,C04902,P206,2025-11-10
A0014907,C04902,P206,2025-07-14
A0014908,C04902,P206,2025-03-02
A0014909,C04902,P301,2026-05-12
A0014910,C04903,P005,2025-06-06
A0014911,C04903,P203,2026-02-17
A0014912,C04904,P001,2020-03-15
A0014913,C04904,P203,2020-05-22
A0014914,C04905,P004,2024-01-13
A0014915,C04905,P202,2024-10-04
A0014916,C04906,P007,2025-08-24
A0014917,C04906,P103,2027-02-09
A0014918,C04906,P201,2026-07-01
A0014919,C04907,P006,2022-03-22
A0014920,C04907,P202,2022-10-24
A0014921,C04908,P007,2021-03-30
A0014922,C04908,P202,2021-04-01
A0014923,C04909,P003,2023-05-06
A0014924,C04909,P005,2023-04-17
A0014925,C04909,P006,2023-06-11
A0014926,C04909,P102,2024-04-05
A0014927,C04909,P204,2024-03-29
A0014928,C04909,P206,2023-10-07
A0014929,C04909,P206,2023-11-19
A0014930,C04910,P002,2024-03-04
A0014931,C04910,P203,2024-12-02
A0014932,C04911,P002,2024-01-03
A0014933,C04911,P004,2024-01-02
A0014934,C04911,P104,2025-08-21
A0014935,C04911,P204,2024-01-26
A0014936,C04911,P203,2024-01-20
A0014937,C04912,P001,2024-04-29
A0014938,C04912,P203,2024-10-04
A0014939,C04913,P005,2025-08-19
A0014940,C04913,P004,2025-09-13
A0014941,C04913,P202,2026-02-26
A0014942,C04913,P204,2026-04-15
A0014943,C04914,P005,2020-07-15
A0014944,C04914,P002,2020-08-13
A0014945,C04914,P203,2020-07-29
A0014946,C04914,P203,2020-08-24
A0014947,C04915,P005,2021-06-24
A0014948,C04915,P101,2023-03-27
A0014949,C04915,P202,2021-11-29
A0014950,C04916,P006,2021-05-05
A0014951,C04916,P202,2021-04-29
A0014952,C04916,P301,2022-03-11
A0014953,C04917,P001,2020-04-19
A0014954,C04917,P203,2020-12-20
A0014955,C04918,P004,2024-07-28
A0014956,C04918,P002,2024-07-06
A0014957,C04918,P204,2025-02-11
A0014958,C04918,P202,2024-12-12
A0014959,C04919,P001,2023-09-23
A0014960,C04919,P202,2024-08-24
A0014961,C04920,P001,2022-01-19
A0014962,C04920,P004,2022-02-24
A0014963,C04920,P106,2022-09-15
A0014964,C04920,P203,2022-10-15
A0014965,C04920,P202,2022-09-17
A0014966,C04921,P003,2024-05-15
A0014967,C04921,P202,2025-04-08
A0014968,C04922,P004,2020-05-19
A0014969,C04922,P102,2020-06-02
A0014970,C04922,P203,2020-09-02
A0014971,C04923,P007,2020-05-29
A0014972,C04923,P004,2020-04-08
A0014973,C04923,P202,2020-05-22
A0014974,C04923,P203,2020-10-12
A0014975,C04924,P004,2020-10-17
A0014976,C04924,P101,2020-10-18
A0014977,C04924,P201,2020-11-08
A0014978,C04925,P002,2021-11-27
A0014979,C04925,P202,2022-07-01
A0014980,C04926,P006,2023-10-18
A0014981,C04926,P202,2023-09-28
A0014982,C04927,P004,2025-09-13
A0014983,C04927,P106,2027-02-22
A0014984,C04927,P201,2026-06-13
A0014985,C04928,P004,2024-08-30
A0014986,C04928,P203,2024-11-15
A0014987,C04929,P003,2022-05-27
A0014988,C04929,P201,2022-07-26
A0014989,C04930,P002,2023-07-14
A0014990,C04930,P201,2024-04-21
A0014991,C04931,P003,2020-11-13
A0014992,C04931,P201,2021-05-31
A0014993,C04932,P006,2024-12-02
A0014994,C04932,P203,2025-02-03
A0014995,C04933,P002,2021-12-09
A0014996,C04933,P001,2021-12-21
A0014997,C04933,P001,2022-01-28
A0014998,C04933,P206,2021-12-28
A0014999,C04933,P205,2022-03-19
A0015000,C04933,P206,2022-05-05
A0015001,C04933,P305,2023-12-10
A0015002,C04934,P007,2023-10-02
A0015003,C04934,P201,2024-06-22
A0015004,C04935,P003,2025-11-04
A0015005,C04935,P203,2026-03-13
A0015006,C04936,P004,2025-01-04
A0015007,C04936,P103,2026-11-05
A0015008,C04936,P202,2025-06-28
A0015009,C04937,P005,2023-12-08
A0015010,C04937,P202,2024-06-24
A0015011,C04938,P007,2021-10-03
A0015012,C04938,P201,2021-12-17
A0015013,C04939,P002,2020-02-07
A0015014,C04939,P203,2020-05-06
A0015015,C04940,P007,2022-09-22
A0015016,C04940,P201,2022-10-13
A0015017,C04941,P004,2022-08-25
A0015018,C04941,P202,2022-10-28
A0015019,C04942,P006,2020-08-06
A0015020,C04942,P001,2020-09-07
A0015021,C04942,P002,2020-09-08
A0015022,C04942,P205,2020-10-30
A0015023,C04942,P206,2020-12-21
A0015024,C04942,P206,2020-07-24
A0015025,C04942,P303,2021-01-29
A0015026,C04943,P006,2022-08-27
A0015027,C04943,P101,2023-10-11
A0015028,C04943,P202,2023-05-26
A0015029,C04944,P007,2023-01-22
A0015030,C04944,P006,2023-02-19
A0015031,C04944,P103,2023-09-19
A0015032,C04944,P203,2023-03-05
A0015033,C04944,P204,2023-02-07
A0015034,C04945,P002,2022-10-21
A0015035,C04945,P201,2023-01-04
A0015036,C04946,P005,2025-09-06
A0015037,C04946,P005,2025-08-08
A0015038,C04946,P204,2025-12-05
A0015039,C04946,P204,2026-02-02
A0015040,C04947,P002,2024-01-05
A0015041,C04947,P202,2024-11-14
A0015042,C04948,P007,2023-01-14
A0015043,C04948,P203,2023-01-27
A0015044,C04949,P006,2020-02-04
A0015045,C04949,P201,2020-05-18
A0015046,C04950,P002,2023-02-23
A0015047,C04950,P104,2023-10-16
A0015048,C04950,P202,2024-01-21
A0015049,C04951,P006,2020-05-24
A0015050,C04951,P004,2020-04-29
A0015051,C04951,P203,2020-05-28
A0015052,C04951,P202,2020-12-18
A0015053,C04952,P002,2023-09-24
A0015054,C04952,P002,2023-09-24
A0015055,C04952,P104,2024-12-11
A0015056,C04952,P202,2023-09-10
A0015057,C04952,P204,2024-06-03
A0015058,C04952,P303,2024-11-24
A0015059,C04953,P003,2022-04-17
A0015060,C04953,P005,2022-05-18
A0015061,C04953,P102,2023-08-23
A0015062,C04953,P203,2022-04-29
A0015063,C04953,P202,2022-08-31
A0015064,C04954,P006,2025-11-10
A0015065,C04954,P203,2026-03-08
A0015066,C04955,P004,2025-11-12
A0015067,C04955,P007,2025-09-28
A0015068,C04955,P204,2025-10-11
A0015069,C04955,P204,2025-10-10
A0015070,C04956,P004,2020-10-20
A0015071,C04956,P201,2020-11-28
A0015072,C04957,P006,2023-12-17
A0015073,C04957,P203,2023-10-23
A0015074,C04958,P003,2021-06-06
A0015075,C04958,P201,2021-12-31
A0015076,C04959,P006,2024-05-09
A0015077,C04959,P202,2024-12-24
A0015078,C04960,P001,2024-10-18
A0015079,C04960,P105,2025-08-10
A0015080,C04960,P202,2024-12-04
A0015081,C04961,P001,2022-05-01
A0015082,C04961,P202,2022-08-22
A0015083,C04962,P001,2025-09-11
A0015084,C04962,P006,2025-09-07
A0015085,C04962,P105,2026-02-23
A0015086,C04962,P204,2025-09-16
A0015087,C04962,P204,2026-03-20
A0015088,C04963,P004,2021-10-08
A0015089,C04963,P203,2022-02-18
A0015090,C04964,P006,2023-07-29
A0015091,C04964,P001,2023-08-02
A0015092,C04964,P001,2023-07-12
A0015093,C04964,P205,2024-02-12
A0015094,C04964,P206,2024-04-02
A0015095,C04964,P204,2024-05-29
A0015096,C04964,P303,2025-07-09
A0015097,C04965,P007,2024-03-08
A0015098,C04965,P104,2026-01-13
